出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1100717,11006,6531,愛普,半導體業," $599,899.00 ",515235,318503,16.4321135,88.34956029,2861377,1710593,67.27398043,"市場需求強勁故營收增加，另去年同期之合併營收已排除停業單位營收，109年6月累計合併營收(含停業單位)為2,036,627仟元。"
1100717,11006,6533,晶心科,半導體業," $92,723.00 ",60736,22177,52.66563488,318.1043423,358496,207659,72.63687102,因本期矽智財授權收入提升，故營收較去年同期增加。
1100717,11006,6541,泰福-KY,生技醫療業, $-   ,0,0,,,0,0,,本公司各類產品尚在研發階段，故目前無收入
1100717,11006,6552,易華電,半導體業," $275,417.00 ",270335,261409,1.879889766,5.358652533,1530932,1327886,15.29092106,-
1100717,11006,6558,興能高,其他電子業," $115,708.00 ",144248,151718,-19.78536964,-23.73482382,906752,659637,37.46227092,-
1100717,11006,6573,虹揚-KY,半導體業," $184,535.00 ",214178,136788,-13.84035709,34.90583969,1130900,696178,62.44408758,終端市場需求強勁帶動二極體產業供不應求，故公司業績提升。
1100717,11006,6579,研揚,電腦及週邊設備業," $615,979.00 ",409278,583348,50.50381403,5.593745072,2671271,3000526,-10.97324269,-
1100717,11006,6581,鋼聯,其他," $140,652.00 ",172944,135670,-18.67194005,3.672145648,780271,651919,19.68833551,-
1100717,11006,6582,申豐,橡膠工業," $956,433.00 ",982780,363486,-2.680864486,163.1278784,5070197,1998855,153.6550675,較去年同期增加主係銷售單價調升
1100717,11006,6591,動力-KY,電腦及週邊設備業," $125,118.00 ",170027,147016,-26.41286384,-14.89497742,951829,640813,48.5345959,-
1100717,11006,6592,和潤企業,其他," $1,331,922.00 ",1485892,1199860,-10.36212591,11.00645075,8359218,6947712,20.31612709,-
1100717,11006,6598,ABC-KY,生技醫療業," $35,570.00 ",21460,4808,65.75023299,639.8086522,151639,63088,140.3610829,"六月營收較去年同期大幅增長主係因SARS-Cov-2, GPP, RPP 檢測試劑以及Biocode 2500分析儀之銷售增加所致"
1100717,11006,6605,帝寶,汽車工業," $1,305,476.00 ",1283595,1071963,1.704665412,21.78368097,8018554,6531421,22.76890435,-
1100717,11006,6625,必應,其他," $2,124.00 ",25929,14651,-91.80839986,-85.50269606,301896,169831,77.76259929,主要係因本期參與製作之演製活動等較去年同期減少及本年累積參與製作之演製活動等較去年累積增加所致
1100717,11006,6641,基士德-KY,其他," $146,197.00 ",176907,162892,-17.35940353,-10.24912212,868544,742592,16.96113074,-
1100717,11006,6655,科定,其他," $185,737.00 ",170333,185729,9.043461925,0.004307351,994941,828452,20.09639665,-
1100717,11006,6666,羅麗芬-KY,生技醫療業," $116,815.00 ",80131,56274,45.78003519,107.5825426,466046,279002,67.04037964,新冠病毒疫情獲得控制，業績回溫
1100717,11006,6668,中揚光,光電業," $124,757.00 ",87395,186424,42.75072945,-33.07889542,675931,852579,-20.719253,-
1100717,11006,6669,緯穎,電腦及週邊設備業," $18,168,341.00 ",16411547,22401161,10.70462157,-18.89553849,90483159,87208055,3.7555063,-
1100717,11006,6670,復盛應用,其他," $2,030,373.00 ",2023755,820481,0.327015869,147.4613062,11828790,6169073,91.74339483,1.客戶訂單因應市場需求有顯著增加。2.併購民盛公司增加冰上曲棍球鞋、摩托車車靴等產品營收。
1100717,11006,6671,三能-KY,其他," $207,818.00 ",176043,169663,18.04956744,22.48869818,1003031,852539,17.65221298,-
1100717,11006,6672,騰輝電子-KY,電子零組件業," $749,010.00 ",694575,336729,7.837166613,122.4370339,3721760,2480088,50.06564283,去年受疫情影響，銷售下滑，而今年市場需求延續，高單價特殊材料，尤其以車用電子以及照明散熱材料動能強勁
1100717,11006,6674,鋐寶科技,通信網路業," $250,008.00 ",246154,246304,1.565686521,1.503832662,1491071,1171156,27.31617308,-
1100717,11006,6698,旭暉應材,其他電子業," $72,378.00 ",61195,34787,18.27436882,108.0604824,368774,239729,53.82953251,本月營收較去年同期增加，係新增銷售微波及半導體零件產品所致
1100717,11006,6706,惠特,光電業," $478,637.00 ",472381,260332,1.324354705,83.85638339,2564784,1644574,55.95430792,因市場需求增溫，出貨暢旺所致
1100717,11006,6715,嘉基,電子零組件業," $167,468.00 ",106318,205572,57.51613085,-18.53559823,1054107,1151493,-8.457367956,-
1100717,11006,6743,安普新,其他電子業," $525,011.00 ",559265,461724,-6.124824547,13.70667325,2750966,1342569,104.9031372,受惠居家商機與遠距工作，耳機需求量增加，公司訂單亦隨之成長。
1100717,11006,6754,匯僑設計,其他," $407,334.00 ",330335,265544,23.30936776,53.39604736,1821444,1539002,18.35228284,今年訂單大幅增加，多個工地進入施工期，將按完工比例法陸續認列收入。
1100717,11006,6756,威鋒電子,半導體業," $268,843.00 ",267206,172738,0.612635944,55.63628154,1527971,933662,63.65354914,本期出貨量增加。
1100717,11006,6768,志強-KY,其他," $1,295,193.00 ",1220243,1300168,6.142219214,-0.382642858,7719157,8112647,-4.850328136,-
1100717,11006,6776,展碁國際,電子通路業," $1,765,899.00 ",1614989,1413979,9.344336091,24.88862989,8694503,8072571,7.704261753,-
1100717,11006,6781,AES-KY,電子零組件業," $900,850.00 ",902588,303008,-0.192557402,197.3023815,5431357,2032162,167.269883,去年同期受新冠肺炎影響
1100717,11006,8011,台通,通信網路業," $115,983.00 ",143876,130392,-19.38683311,-11.05052457,714690,745468,-4.12868158,-
1100717,11006,8016,矽創,半導體業," $1,866,265.00 ",1902983,925685,-1.929497005,101.6090787,9577156,5783704,65.58862625,主係驅動IC出貨量增加及調漲產品售價所致
1100717,11006,8021,尖點,其他電子業," $332,158.00 ",302571,253929,9.77853132,30.80743042,1713351,1332801,28.55264965,-
1100717,11006,8028,昇陽半導體,半導體業," $244,303.00 ",230231,184874,6.112122173,32.1456776,1379893,1208749,14.15877076,-
1100717,11006,8033,雷虎,其他," $92,600.00 ",98396,88401,-5.890483353,4.749946268,603185,433126,39.26317053,-
1100717,11006,8039,台虹,電子零組件業," $874,030.00 ",753076,723126,16.06132714,20.86828575,4574751,3669692,24.66307799,自結數尚未經會計師簽證，特此說明。
1100717,11006,8046,南電,電子零組件業," $4,246,179.00 ",4099461,3243693,3.578958307,30.90569915,23340766,17020842,37.13050153,-
1100717,11006,8070,長華*,電子通路業," $1,740,792.00 ",1564982,1344027,11.23399502,29.52061231,9495330,7904312,20.12848177,-
1100717,11006,8072,陞泰,電子通路業," $122,823.00 ",109913,85994,11.74565338,42.82740656,679220,402583,68.71551953,子公司半導體代理銷售增加
1100717,11006,8081,致新,半導體業," $808,899.00 ",802002,566548,0.859972918,42.77678149,4564557,3340826,36.629594,-
1100717,11006,8101,華冠,通信網路業," $41,568.00 ",59445,190227,-30.07317689,-78.1482124,420252,1072619,-60.82001158,主要客戶出貨量持續下滑，導致較去年同期降低
1100717,11006,8103,瀚荃,電子零組件業," $345,985.00 ",324244,247737,6.705135639,39.6581859,1888260,1462583,29.10446792,係本公司自結合併營收
1100717,11006,8104,錸寶,光電業," $152,419.00 ",149128,142371,2.206829033,7.057617071,910073,708746,28.40608624,-
1100717,11006,8105,凌巨,光電業," $878,332.00 ",912922,590885,-3.78893268,48.64686022,4881212,3339177,46.18009168,-
1100717,11006,8110,華東,半導體業," $734,604.00 ",711460,482167,3.253028983,52.35468209,3582784,3128879,14.50695281,主係合併營收之主體增加所致。
1100717,11006,8112,至上,電子通路業," $19,354,059.00 ",16856004,10552809,14.81997157,83.40196435,102777520,61782025,66.3550523,整體半導體零組件市況持續暢旺，原廠產能吃緊帶動價格漲，下游伺服器等客戶需求增加帶動，使本期營收成長。
1100717,11006,8114,振樺電,電腦及週邊設備業," $778,153.00 ",686233,691820,13.39486734,12.47911306,4100154,3764909,8.904464889,-
1100717,11006,8131,福懋科,半導體業," $804,816.00 ",821160,763517,-1.990355107,5.409047867,5001263,4961636,0.79866802,-
1100717,11006,8150,南茂,半導體業," $2,360,243.00 ",2338610,1784515,0.925036667,32.26243545,13447581,11014935,22.08497826,-
1100717,11006,8163,達方,電腦及週邊設備業," $2,593,181.00 ",2414125,1959709,7.417014446,32.32479924,13532996,9838225,37.55526022,-
